"","DBN","School Name","Total Enrollment","Economic Need Index","% Male","% Black","% White","% Students with Disabilities","% Poverty","GT1","GT2","GT3","GT4","GT5","GTK","GE1","GE2","GE3","GE4","GE5","GE6","GE7","GE8","GEK","ICT1","ICT2","ICT3","ICT4","ICT5","ICT6","ICT7","ICT8","ICTK","ICTGT1","ICTGT2","ICTGT3","ICTGT4","ICTGT5","ICTGTK","SC121","SC1211","SC151","SC611","SC811","middle_levels","elementary_levels","self_contained","gifted","self_contained_and_gifted","school_type","class_option","borough"
"946","28Q161","P.S. 161 Arthur Ashe School",708,0.729,0.516,0.059,0.03,0.137,0.847,0,0,0,0,0,0,4,3,3,4,3,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"947","28Q167","Metropolitan Expeditionary Learning School",841,0.54,0.522,0.171,0.166,0.189,0.721,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"948","28Q174","P.S. 174 William Sidney Mount",673,0.355,0.507,0.031,0.322,0.101,0.383,1,1,1,1,1,1,2,2,1,2,2,0,0,0,3,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Queens"
"949","28Q175","P.S. 175 The Lynn Gross Discovery School",808,0.467,0.527,0.01,0.649,0.144,0.604,0,0,0,0,0,0,4,3,3,4,4,0,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"950","28Q182","P.S. 182 Samantha Smith",760,0.817,0.491,0.13,0.011,0.17,0.967,0,0,0,0,0,0,4,4,3,3,3,0,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"951","28Q190","J.H.S. 190 Russell Sage",1055,0.426,0.529,0.066,0.283,0.128,0.441,0,0,0,0,0,0,0,0,0,0,0,9,8,8,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"952","28Q196","P.S. 196 Grand Central Parkway",993,0.201,0.478,0.023,0.421,0.119,0.251,0,0,0,0,0,0,4,5,4,4,4,0,0,0,7,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"953","28Q206","P.S. 206 The Horace Harding School",610,0.68,0.51,0.162,0.302,0.13,0.789,0,0,0,0,0,0,3,3,2,2,2,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"954","28Q217","J.H.S. 217 Robert A. Van Wyck",1630,0.739,0.536,0.164,0.04,0.16,0.713,0,0,0,0,0,0,0,0,0,0,0,14,14,14,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,1,10,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"955","28Q220","P.S. 220 Edward Mandel",706,0.643,0.494,0.075,0.364,0.112,0.749,1,1,1,1,1,1,2,2,2,2,2,0,0,0,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Queens"
"956","28Q284","York Early College Academy",646,0.518,0.44,0.506,0.015,0.107,0.745,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens"
"957","28Q287","The Emerson School",365,0.766,0.512,0.507,0.022,0.263,0.866,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"958","28Q303","The Academy for Excellence through the Arts",207,0.231,0.522,0.053,0.357,0.135,0.246,0,0,0,0,0,0,1,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Queens"
"959","28Q310","Queens Collegiate: A College Board School",671,0.686,0.514,0.466,0.016,0.167,0.879,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"960","28Q312","Jamaica Children's School",153,0.813,0.529,0.693,0.033,0.34,0.935,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"961","28Q332","Redwood Middle School",309,0.602,0.57,0.67,0.023,0.249,0.696,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"962","28Q349","The Queens School for Leadership and Excellence",318,0.789,0.547,0.201,0.028,0.132,0.887,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"963","28Q354","The Jermaine L. Green STEM Institute of Queens",616,0.703,0.537,0.86,0.006,0.19,0.787,0,0,0,0,0,0,2,2,2,2,2,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"964","28Q358","M.S. 358",381,0.768,0.525,0.294,0.026,0.194,0.892,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"965","28Q680","Queens Gateway to Health Sciences Secondary School",690,0.555,0.452,0.271,0.042,0.119,0.632,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens"
"966","28Q896","Young Women's Leadership School, Queens",563,0.612,0,0.439,0.023,0.153,0.792,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens"
"967","29Q015","P.S. 015 Jackie Robinson",433,0.635,0.453,0.905,0.007,0.164,0.753,0,0,0,0,0,0,3,3,2,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"968","29Q033","P.S. 033 Edward M. Funk",974,0.611,0.536,0.145,0.036,0.137,0.821,0,0,0,0,0,0,5,5,4,4,4,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"969","29Q034","P.S. 034 John Harvard",580,0.664,0.512,0.7,0.014,0.167,0.909,0,0,0,0,0,0,2,3,3,3,3,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"970","29Q035","P.S. 035 Nathaniel Woodhull",706,0.748,0.493,0.35,0.023,0.144,0.902,0,0,0,0,0,0,3,3,2,2,3,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"971","29Q036","P.S. 036 Saint Albans School",449,0.735,0.521,0.815,0.009,0.218,0.724,0,0,0,0,0,0,2,2,2,2,1,0,0,0,2,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"972","29Q037","Cynthia Jenkins School",445,0.732,0.521,0.865,0.002,0.216,0.8,0,0,0,0,0,0,1,2,2,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"973","29Q038","P.S. 038 Rosedale",270,0.54,0.522,0.856,0.022,0.174,0.796,0,0,0,0,0,0,1,1,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"974","29Q052","P.S. 052 Queens",462,0.767,0.526,0.781,0.022,0.221,0.747,0,0,0,0,0,0,2,1,1,1,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"975","29Q059","I.S. 059 Springfield Gardens",586,0.621,0.505,0.865,0.014,0.198,0.758,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,2,3,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"976","29Q095","P.S. 095 Eastwood",1490,0.779,0.495,0.094,0.016,0.117,0.754,0,0,0,0,0,0,7,8,8,7,7,0,0,0,8,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"977","29Q109","Jean Nuzzi Intermediate School",1108,0.587,0.513,0.395,0.038,0.144,0.672,0,0,0,0,0,0,0,0,0,0,0,12,10,9,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"978","29Q116","P.S./I.S. 116 William C. Hughley",792,0.816,0.491,0.54,0.016,0.246,0.795,0,0,0,0,0,0,2,2,2,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,10,0,0,0,1,1,1,0,0,"K to 8","SC","Queens"
"979","29Q118","P.S. 118 Lorraine Hansberry",448,0.74,0.518,0.79,0.022,0.219,0.748,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"980","29Q131","P.S. 131 Abigail Adams",812,0.713,0.488,0.055,0.046,0.103,0.919,0,0,0,0,0,0,3,3,3,4,4,0,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"981","29Q132","P.S. 132 Ralph Bunche",391,0.658,0.532,0.88,0.008,0.225,0.841,0,0,0,0,0,0,1,2,1,1,1,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"982","29Q134","P.S. 134 Hollis",382,0.711,0.534,0.772,0.005,0.199,0.859,0,0,0,0,0,0,1,2,1,1,2,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"983","29Q135","The Bellaire School",989,0.612,0.52,0.277,0.042,0.169,0.593,0,0,0,0,0,0,4,4,4,4,5,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"984","29Q136","P.S. 136 Roy Wilkins",618,0.682,0.505,0.851,0.016,0.154,0.801,0,0,0,0,0,0,3,3,3,3,3,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"985","29Q138","P.S./M.S. 138 Sunrise",763,0.633,0.531,0.806,0.031,0.185,0.801,0,0,0,0,0,0,1,1,1,1,1,3,3,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,1,1,1,0,0,"K to 8","SC","Queens"
"986","29Q147","P.S./M.S. 147 Ronald McNair",593,0.579,0.514,0.89,0.01,0.191,0.745,0,0,0,0,0,0,2,2,1,2,2,2,2,2,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,1,1,1,0,0,"K to 8","SC","Queens"
"987","29Q156","P.S. 156 Laurelton",260,0.648,0.515,0.908,0.008,0.127,0.75,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"988","29Q176","P.S. 176 Cambria Heights",716,0.437,0.479,0.704,0.006,0.099,0.767,1,1,1,2,2,1,2,1,1,1,1,0,0,0,3,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Queens"
"989","29Q181","P.S. 181 Brookfield",326,0.646,0.525,0.794,0.003,0.282,0.739,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,1,1,0,0,"Elementary","SC","Queens"
"990","29Q192","I.S. 192 The Linden",486,0.612,0.537,0.784,0.012,0.218,0.749,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"991","29Q195","P.S. 195 William Haberle",564,0.578,0.489,0.908,0.004,0.172,0.848,0,0,0,0,0,0,2,3,2,2,2,0,0,0,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"992","29Q208","P.S./I.S. 208",707,0.338,0.492,0.744,0.011,0.192,0.472,0,0,0,0,0,0,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,3,0,0,0,1,1,1,0,0,"K to 8","SC","Queens"
"993","29Q238","I.S. 238 - Susan B. Anthony Academy",1404,0.743,0.493,0.367,0.021,0.132,0.9,0,0,0,0,0,0,0,0,0,0,0,11,14,15,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,7,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"994","29Q251","P.S. 251 Queens",339,0.55,0.522,0.838,0.012,0.227,0.761,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"995","29Q259","Pathways College Preparatory School: A College Boa",583,0.508,0.504,0.856,0.012,0.161,0.75,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"996","29Q268","P.S./I.S. 268",632,0.717,0.508,0.285,0.022,0.141,0.791,0,0,0,0,0,0,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,"K to 8","SC","Queens"
"997","29Q270","The Gordon Parks School",753,0.426,0.499,0.96,0,0.165,0.681,0,0,0,0,0,0,1,1,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,"K to 8","SC","Queens"
"998","29Q283","Preparatory Academy for Writers: A College Board S",588,0.543,0.461,0.884,0.007,0.162,0.697,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"999","29Q289","Queens United Middle School",204,0.547,0.529,0.882,0.01,0.196,0.745,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"1000","29Q295","P.S./I.S. 295",496,0.596,0.544,0.24,0.034,0.175,0.782,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,"K to 8","SC","Queens"
"1001","29Q327","Eagle Academy for Young Men III",531,0.549,1,0.885,0.019,0.258,0.736,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"1002","29Q355","Collaborative Arts Middle School",305,0.642,0.485,0.866,0.003,0.259,0.787,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"1003","29Q356","Community Voices Middle School",302,0.687,0.503,0.864,0.007,0.272,0.732,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"1004","29Q360","P.S. 360",173,0.427,0.486,0.954,0,0.104,0.613,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Queens"
"1005","30Q002","P.S. 002 Alfred Zimberg",568,0.615,0.53,0.026,0.398,0.188,0.734,0,0,0,0,0,0,3,3,3,3,3,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1006","30Q010","I.S. 010 Horace Greeley",741,0.794,0.545,0.067,0.161,0.179,0.779,0,0,0,0,0,0,0,0,0,0,0,7,6,7,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"1007","30Q011","P.S. 011 Kathryn Phelan",1027,0.705,0.504,0.022,0.096,0.205,0.689,0,0,0,0,0,0,4,4,5,4,4,3,0,0,3,1,1,1,2,2,2,0,0,2,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,0,"K to 8","SC","Queens"
"1008","30Q017","P.S. 017 Henry David Thoreau",547,0.778,0.525,0.108,0.179,0.197,0.74,0,0,0,0,0,0,3,2,3,2,2,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1009","30Q069","P.S. 069 Jackson Heights",1033,0.659,0.48,0.004,0.073,0.11,0.628,0,0,0,0,0,0,4,4,5,5,5,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1010","30Q070","P.S. 070",880,0.743,0.527,0.03,0.37,0.126,0.83,0,0,0,0,0,0,4,5,5,4,4,0,0,0,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1011","30Q076","P.S. 076 William Hallet",457,0.851,0.512,0.319,0.088,0.344,0.775,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,2,6,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1012","30Q078","P.S./I.S. 78Q",706,0.25,0.507,0.037,0.399,0.126,0.275,0,0,0,0,0,0,4,4,3,2,2,2,2,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,"K to 8","SC","Queens"
"1013","30Q084","P.S. 084 Steinway",272,0.637,0.482,0.07,0.408,0.18,0.57,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Queens"
"1014","30Q085","P.S. 085 Judge Charles Vallone",657,0.51,0.513,0.03,0.455,0.139,0.428,1,1,1,1,1,1,2,2,1,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Queens"
"1015","30Q092","P.S. 092 Harry T. Stewart Sr.",928,0.86,0.514,0.011,0,0.206,0.831,0,0,0,0,0,0,4,4,4,4,4,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1016","30Q111","P.S. 111 Jacob Blackwell",316,0.972,0.506,0.497,0.032,0.307,0.965,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,"K to 8","SC","Queens"
"1017","30Q112","P.S. 112 Dutch Kills",485,0.87,0.509,0.202,0.089,0.14,0.833,0,0,0,0,0,0,2,1,2,2,2,0,0,0,2,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1018","30Q122","P.S. 122 Mamie Fay",1361,0.495,0.527,0.05,0.434,0.096,0.536,1,1,1,1,1,1,5,4,4,4,4,4,3,3,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,"K to 8","SC and GT","Queens"
"1019","30Q126","Albert Shanker School for Visual and Performing Ar",658,0.797,0.556,0.167,0.088,0.199,0.868,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"1020","30Q127","P.S. 127 Aerospace Science Magnet School",1299,0.786,0.514,0.108,0.016,0.169,0.858,0,0,0,0,0,0,3,4,3,4,5,3,4,4,4,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,7,0,0,0,1,1,1,0,0,"K to 8","SC","Queens"
"1021","30Q141","I.S. 141 The Steinway",1107,0.622,0.537,0.036,0.374,0.131,0.613,0,0,0,0,0,0,0,0,0,0,0,11,11,10,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,4,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"1022","30Q145","I.S. 145 Joseph Pulitzer",1699,0.833,0.53,0.019,0.014,0.152,0.95,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,1,8,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"1023","30Q148","P.S. 148 Queens",919,0.815,0.487,0.003,0.032,0.166,0.803,0,0,0,0,0,0,4,3,3,3,4,0,0,0,5,1,2,2,2,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1024","30Q149","P.S. 149 Christa Mcauliffe",1054,0.799,0.504,0.013,0.033,0.168,0.78,0,0,0,0,0,0,4,4,6,6,6,0,0,0,4,1,1,2,1,2,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1025","30Q150","P.S. 150 Queens",1081,0.628,0.485,0.01,0.232,0.13,0.553,1,1,1,1,1,1,4,3,4,4,4,2,0,0,5,1,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,"K to 8","SC and GT","Queens"
"1026","30Q151","P.S. 151 Mary D. Carter",381,0.846,0.475,0.239,0.066,0.273,0.934,0,0,0,0,0,0,1,1,1,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1027","30Q152","P.S. 152 Gwendoline N. Alleyne School",1104,0.81,0.506,0.004,0.035,0.112,0.77,0,0,0,0,0,0,6,5,6,6,5,0,0,0,6,1,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1028","30Q166","P.S. 166 Henry Gradstein",1075,0.641,0.492,0.034,0.223,0.112,0.699,1,1,1,2,2,1,5,4,4,5,5,0,0,0,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Queens"
"1029","30Q171","P.S. 171 Peter G. Van Alst",503,0.879,0.505,0.272,0.062,0.223,0.93,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1030","30Q204","I.S. 204 Oliver W. Holmes",484,0.883,0.55,0.167,0.064,0.271,0.917,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,6,1,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"1031","30Q212","P.S. 212",784,0.671,0.526,0.004,0.105,0.163,0.606,0,0,0,0,0,0,4,4,3,3,3,0,0,0,3,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1032","30Q222","P.S. Q222 - Fire Fighter Christopher A. Santora Sc",281,0.652,0.466,0.011,0.107,0.132,0.772,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1033","30Q227","I.S. 227 Louis Armstrong",1586,0.629,0.485,0.082,0.265,0.144,0.74,0,0,0,0,0,0,0,0,0,0,5,13,12,12,0,0,0,0,0,1,2,3,3,0,0,0,0,0,0,0,0,9,0,0,0,1,1,1,0,0,"K to 8","SC","Queens"
"1034","30Q228","The Ivan Lafayette Early Childhood School of the A",314,0.799,0.503,0.01,0.032,0.242,0.898,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1035","30Q230","I.S. 230",1296,0.73,0.532,0.005,0.047,0.131,0.823,0,0,0,0,0,0,0,0,0,0,0,11,12,11,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
"1036","30Q234","P.S. 234",522,0.744,0.525,0.065,0.303,0.176,0.83,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1037","30Q235","Academy for New Americans",101,0.826,0.495,0.02,0.129,0.01,0.96,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens"
"1038","30Q280","P.S. 280",688,0.862,0.507,0.015,0.01,0.131,0.949,0,0,0,0,0,0,3,2,2,2,1,0,0,0,3,1,2,2,2,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Queens"
"1039","30Q286","Young Women's Leadership School, Astoria",565,0.723,0,0.073,0.177,0.124,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Queens"
"1040","30Q291","Hunters Point Community Middle School",421,0.565,0.496,0.097,0.24,0.242,0.542,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Middle","SC","Queens"
