"","DBN","School Name","Total Enrollment","Economic Need Index","% Male","% Black","% White","% Students with Disabilities","% Poverty","GT1","GT2","GT3","GT4","GT5","GTK","GE1","GE2","GE3","GE4","GE5","GE6","GE7","GE8","GEK","ICT1","ICT2","ICT3","ICT4","ICT5","ICT6","ICT7","ICT8","ICTK","ICTGT1","ICTGT2","ICTGT3","ICTGT4","ICTGT5","ICTGTK","SC121","SC1211","SC151","SC611","SC811","middle_levels","elementary_levels","self_contained","gifted","self_contained_and_gifted","school_type","class_option","borough","% Attendance","% Chronically Absent","Year"
"678","20K506","P.S. 506: The School of Journalism & Technology",793,0.913,0.523,0.009,0.033,0.201,0.963,0,0,0,0,0,0,6,3,4,2,2,0,0,0,5,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","94.7","17.2","2017-18"
"679","20K609","Urban Assembly School for Criminal Justice",556,0.861,0,0.164,0.158,0.149,0.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Brooklyn","91.6","30.3","2017-18"
"680","20K682","The Academy of Talented Scholars",378,0.394,0.55,0.05,0.608,0.302,0.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Brooklyn","95.3","11.7","2017-18"
"681","20K686","Brooklyn School of Inquiry",566,0.271,0.502,0.049,0.673,0.072,0.226,2,2,2,2,2,2,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Middle","GT","Brooklyn","95.5","9.2","2017-18"
"682","20K748","P.S. 748 Brooklyn School for Global Scholars",548,0.654,0.496,0.004,0.307,0.144,0.732,0,0,1,1,1,0,2,2,1,2,3,0,0,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Elementary","GT","Brooklyn","95.9","10.3","2017-18"
"683","20K971","School of Math, Science, and Healthy Living",357,0.886,0.485,0.011,0.081,0.112,0.922,0,0,0,0,0,0,1,0,0,2,2,0,0,0,1,1,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Elementary","no option","Brooklyn","96.9","5.2","2017-18"
"684","21K090","P.S. 90 Edna Cohen School",667,0.891,0.511,0.171,0.121,0.187,0.85,0,0,0,0,0,0,3,3,3,2,2,0,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","90.8","37.4","2017-18"
"685","21K095","P.S. 095 The Gravesend",943,0.795,0.507,0.082,0.207,0.176,0.754,1,1,1,1,1,1,2,3,2,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,1,"K to 8","SC and GT","Brooklyn","94.9","15.4","2017-18"
"686","21K096","I.S. 096 Seth Low",779,0.828,0.504,0.095,0.297,0.223,0.804,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","94.0","17.7","2017-18"
"687","21K097","P.S. 97 The Highlawn",780,0.709,0.542,0.01,0.249,0.176,0.683,0,0,0,0,0,0,3,2,2,3,2,0,0,0,3,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","95.6","13.2","2017-18"
"688","21K098","I.S. 98 Bay Academy",1530,0.493,0.453,0.028,0.586,0.091,0.553,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,12,12,14,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","95.7","10.0","2017-18"
"689","21K099","P.S. 099 Isaac Asimov",876,0.807,0.498,0.075,0.316,0.14,0.755,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,1,"K to 8","SC and GT","Brooklyn","91.2","31.9","2017-18"
"690","21K100","P.S. 100 The Coney Island School",793,0.45,0.501,0.03,0.873,0.184,0.512,0,0,0,0,0,0,3,3,3,3,3,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","93.6","17.9","2017-18"
"691","21K101","P.S. 101 The Verrazano",870,0.688,0.524,0.008,0.284,0.243,0.67,0,0,0,0,0,0,3,3,2,2,3,0,0,0,3,2,2,3,3,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","95.7","11.7","2017-18"
"692","21K121","P.S. 121 Nelson A. Rockefeller",336,0.727,0.539,0.024,0.33,0.277,0.652,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"K to 8","no option","Brooklyn","94.3","16.2","2017-18"
"693","21K128","P.S. 128 Bensonhurst",467,0.816,0.52,0.011,0.537,0.182,0.872,0,0,0,0,0,0,2,2,2,1,2,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","95.2","13.1","2017-18"
"694","21K153","P.S. 153 Homecrest",563,0.824,0.51,0.012,0.307,0.195,0.799,0,0,0,0,0,0,2,3,1,2,2,0,0,0,3,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","93.0","25.6","2017-18"
"695","21K177","P.S. 177 The Marlboro",1022,0.803,0.5,0.007,0.366,0.166,0.785,0,0,0,0,0,0,4,4,4,4,0,0,0,0,6,1,1,1,1,5,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","93.9","19.9","2017-18"
"696","21K188","P.S. 188 Michael E. Berdy",437,0.922,0.508,0.497,0.078,0.295,0.904,0,0,0,0,0,0,2,3,2,2,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","87.6","53.2","2017-18"
"697","21K199","P.S. 199 Frederick Wachtel",556,0.812,0.498,0.054,0.473,0.198,0.847,0,0,0,0,0,0,3,2,2,2,2,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5,0,1,1,0,0,"Elementary","SC","Brooklyn","92.4","29.2","2017-18"
"698","21K209","P.S. 209 Margaret Mead",733,0.7,0.527,0.034,0.4,0.266,0.799,0,0,0,0,0,0,2,2,2,1,1,1,1,1,3,1,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,7,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","93.8","20.3","2017-18"
"699","21K212","P.S. 212 Lady Deborah Moody",699,0.851,0.479,0.119,0.163,0.242,0.868,0,0,0,0,0,0,3,3,3,3,2,0,0,0,3,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","91.9","31.2","2017-18"
"700","21K215","P.S. 215 Morris H. Weiss",920,0.695,0.525,0.021,0.48,0.147,0.742,1,1,1,1,2,1,3,2,3,2,3,0,0,0,3,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn","93.4","22.0","2017-18"
"701","21K216","P.S. 216 Arturo Toscanini",762,0.679,0.507,0.033,0.476,0.144,0.753,0,0,0,0,0,0,3,3,4,4,3,0,0,0,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","93.3","21.7","2017-18"
"702","21K225","P.S. K225 - The Eileen E. Zaglin",1011,0.827,0.565,0.02,0.44,0.201,0.782,0,0,0,0,0,0,2,2,3,2,2,3,3,3,3,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","92.2","28.9","2017-18"
"703","21K226","P.S. 226 Alfred De B. Mason",1030,0.795,0.524,0.017,0.374,0.165,0.865,0,0,0,0,0,0,3,3,3,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,2,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","94.7","15.6","2017-18"
"704","21K228","I.S. 228 David A. Boody",1311,0.703,0.514,0.053,0.384,0.158,0.809,0,0,0,0,0,0,0,0,0,0,0,13,11,11,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","94.9","15.8","2017-18"
"705","21K238","P.S. 238 Anne Sullivan",611,0.869,0.522,0.041,0.242,0.211,0.846,0,0,0,0,0,0,1,2,1,2,2,1,2,2,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","92.4","28.4","2017-18"
"706","21K239","Mark Twain I.S. 239 for the Gifted & Talented",1322,0.357,0.488,0.069,0.514,0.119,0.384,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,12,12,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","95.9","9.1","2017-18"
"707","21K253","P.S. 253",921,0.896,0.514,0.003,0.24,0.155,0.848,0,0,0,0,0,0,3,3,3,3,3,0,0,0,6,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","93.8","20.4","2017-18"
"708","21K281","I.S. 281 Joseph B Cavallaro",1334,0.762,0.549,0.064,0.28,0.178,0.874,0,0,0,0,0,0,0,0,0,0,0,10,11,9,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,5,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","94.1","18.3","2017-18"
"709","21K288","P.S. 288 The Shirley Tanyhill",663,0.955,0.517,0.599,0.059,0.308,0.935,0,0,0,0,0,0,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","87.4","51.4","2017-18"
"710","21K303","I.S. 303 Herbert S. Eisenberg",538,0.817,0.498,0.102,0.29,0.16,0.786,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","92.4","27.7","2017-18"
"711","21K329","P.S. 329 Surfside",414,0.935,0.541,0.594,0.056,0.268,0.961,0,0,0,0,0,0,2,3,2,2,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","88.1","50.8","2017-18"
"712","21K468","Kingsborough Early College School",657,0.652,0.527,0.24,0.371,0.187,0.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle","no option","Brooklyn","91.8","23.9","2017-18"
"713","21K690","Brooklyn Studio Secondary School",942,0.753,0.498,0.035,0.446,0.202,0.775,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","88.9","34.1","2017-18"
"714","22K014","J.H.S. 014 Shell Bank",525,0.827,0.571,0.389,0.28,0.248,0.912,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,3,4,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","90.2","38.2","2017-18"
"715","22K052","P.S. 052 Sheepshead Bay",823,0.701,0.501,0.146,0.527,0.13,0.764,1,1,1,1,1,1,3,3,2,3,3,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn","92.7","24.2","2017-18"
"716","22K078","J.H.S. 078 Roy H. Mann",567,0.703,0.538,0.702,0.122,0.263,0.85,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,4,2,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","92.5","27.3","2017-18"
"717","22K109","P.S. 109",681,0.75,0.527,0.8,0.023,0.256,0.872,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,1,1,2,2,1,2,3,1,1,0,0,0,0,0,0,0,8,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","91.7","29.0","2017-18"
"718","22K119","P.S. 119 Amersfort",442,0.726,0.566,0.624,0.038,0.163,0.733,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","95.1","13.9","2017-18"
"719","22K134","P.S. K134",570,0.85,0.493,0.056,0.379,0.139,0.796,0,0,0,0,0,0,3,3,3,2,3,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","95.2","10.2","2017-18"
"720","22K139","P.S. 139 Alexine A. Fenty",992,0.753,0.503,0.255,0.107,0.185,0.816,0,0,0,0,0,0,4,4,4,4,4,0,0,0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","93.6","20.9","2017-18"
"721","22K152","School of Science & Technology",734,0.824,0.529,0.602,0.041,0.228,0.807,0,0,0,0,0,0,2,3,3,3,2,0,0,0,3,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","93.4","23.0","2017-18"
"722","22K193","P.S. 193 Gil Hodges",758,0.661,0.516,0.451,0.175,0.208,0.764,1,1,1,1,1,1,2,2,3,3,2,0,0,0,3,1,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn","93.9","18.7","2017-18"
"723","22K194","P.S. 194 Raoul Wallenberg",590,0.904,0.49,0.461,0.22,0.258,0.883,0,0,0,0,0,0,2,2,1,1,1,0,0,0,2,1,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","90.8","38.6","2017-18"
"724","22K195","P.S. 195 Manhattan Beach",481,0.318,0.507,0.019,0.923,0.062,0.322,1,1,1,1,1,1,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Elementary","GT","Brooklyn","93.2","24.7","2017-18"
"725","22K197","P.S. 197 - The Kings Highway Academy",664,0.691,0.477,0.102,0.622,0.179,0.646,1,1,1,0,0,1,2,2,2,2,2,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn","93.4","21.5","2017-18"
"726","22K198","P.S. 198 Brooklyn",390,0.75,0.523,0.854,0.01,0.226,0.836,0,0,0,0,0,0,1,1,1,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","92.0","29.2","2017-18"
"727","22K203","P.S. 203 Floyd Bennett School",729,0.658,0.517,0.765,0.034,0.217,0.671,0,0,0,0,0,0,3,2,2,1,2,0,0,0,3,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","93.8","18.6","2017-18"
"728","22K206","P.S. 206 Joseph F Lamb",1505,0.608,0.494,0.016,0.396,0.128,0.736,0,0,0,0,0,0,5,3,5,5,5,0,0,0,7,1,2,2,1,1,7,6,5,1,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","95.5","11.6","2017-18"
"729","22K207","P.S. 207 Elizabeth G. Leary",1228,0.389,0.523,0.339,0.362,0.194,0.518,0,0,0,0,0,0,3,2,3,3,3,3,3,0,3,1,2,1,2,2,2,2,5,2,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","95.0","11.8","2017-18"
"730","22K217","P.S. 217 Colonel David Marcus School",1186,0.802,0.527,0.095,0.175,0.148,0.777,0,0,0,0,0,0,5,5,5,4,4,0,0,0,6,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","93.4","20.7","2017-18"
"731","22K222","P.S. 222 Katherine R. Snyder",932,0.435,0.532,0.132,0.459,0.235,0.54,0,0,0,0,0,0,4,4,3,3,2,0,0,0,3,2,2,3,2,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","95.0","14.6","2017-18"
"732","22K234","J.H.S. 234 Arthur W. Cunningham",1907,0.629,0.502,0.168,0.443,0.136,0.72,0,0,0,0,0,0,0,0,0,0,0,12,14,15,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","94.0","17.7","2017-18"
"733","22K236","P.S. 236 Mill Basin",554,0.366,0.493,0.209,0.5,0.143,0.475,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,"Elementary","SC and GT","Brooklyn","94.4","13.0","2017-18"
"734","22K240","Andries Hudde",743,0.736,0.498,0.58,0.085,0.178,0.865,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,4,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","93.7","19.8","2017-18"
"735","22K245","P.S. 245",308,0.824,0.49,0.545,0.036,0.244,0.958,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","94.3","14.9","2017-18"
"736","22K251","P.S. 251 Paerdegat",524,0.77,0.485,0.729,0.055,0.2,0.75,0,0,0,0,0,0,2,2,2,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","91.4","31.8","2017-18"
"737","22K254","P.S. 254 Dag Hammarskjold",789,0.549,0.535,0.009,0.597,0.142,0.58,0,0,0,0,0,0,3,3,3,2,4,0,0,0,5,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","94.2","16.9","2017-18"
"738","22K255","P.S. 255 Barbara Reing School",936,0.726,0.516,0.025,0.64,0.166,0.77,0,0,0,0,0,0,5,4,3,3,4,0,0,0,3,2,2,2,2,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","94.2","19.0","2017-18"
"739","22K277","P.S. 277 Gerritsen Beach",421,0.386,0.523,0.024,0.703,0.207,0.527,0,0,0,0,0,0,1,2,2,2,2,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","94.7","11.4","2017-18"
"740","22K278","J.H.S. 278 Marine Park",1106,0.55,0.515,0.426,0.278,0.18,0.713,0,0,0,0,0,0,0,0,0,0,0,9,10,6,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","93.9","17.6","2017-18"
"741","22K312","P.S. 312 Bergen Beach",792,0.454,0.515,0.389,0.413,0.196,0.574,0,0,0,0,0,0,4,3,3,3,4,0,0,0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","93.7","16.2","2017-18"
"742","22K315","P.S. K315",677,0.835,0.517,0.558,0.058,0.27,0.903,0,0,0,0,0,0,2,2,3,2,3,0,0,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","93.5","23.9","2017-18"
"743","22K326","P.S. 326",191,0.734,0.555,0.644,0.042,0.277,0.843,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","92.8","23.2","2017-18"
"744","22K361","P.S. 361 East Flatbush Early Childhood School",418,0.857,0.505,0.775,0.048,0.213,0.888,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","91.0","34.3","2017-18"
"745","22K381","I. S. 381",244,0.706,0.471,0.525,0.164,0.189,0.693,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","94.6","15.8","2017-18"
"746","22K889","P.S. 889",82,0.62,0.524,0.22,0.22,0.073,0.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gifted","no option","Brooklyn","92.3","25.6","2017-18"
"747","22K890","M.S. 890",117,0.732,0.53,0.41,0.103,0.154,0.872,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","96.8","3.4","2017-18"
"748","23K041","P.S. 041 Francis White",457,0.964,0.505,0.6,0.033,0.33,0.987,0,0,0,0,0,0,1,1,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,3,3,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","86.1","52.3","2017-18"
"749","23K137","P.S./I.S. 137 Rachel Jean Mitchell",303,0.895,0.482,0.749,0.013,0.3,0.934,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","88.5","41.1","2017-18"
"750","23K150","P.S. 150 Christopher",171,0.975,0.515,0.649,0.018,0.363,0.988,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","90.1","44.7","2017-18"
"751","23K155","P.S./ I.S. 155 Nicholas Herkimer",416,0.938,0.5,0.512,0.014,0.228,0.974,0,0,0,0,0,0,2,2,2,2,1,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","87.8","52.9","2017-18"
"752","23K156","P.S. 156 Waverly",714,0.89,0.539,0.797,0.008,0.231,0.917,0,0,0,0,0,0,4,3,3,2,3,0,0,0,3,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","88.9","44.9","2017-18"
"753","23K165","P.S. 165 Ida Posner",229,0.954,0.541,0.79,0.039,0.284,0.939,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","87.6","44.9","2017-18"
"754","23K178","P.S. 178 Saint Clair Mckelway",377,0.918,0.491,0.753,0.032,0.207,0.894,0,0,0,0,0,0,2,1,1,1,2,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","85.7","54.4","2017-18"
"755","23K184","P.S. 184 Newport",567,0.953,0.497,0.718,0.007,0.287,0.915,0,0,0,0,0,0,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,6,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","88.6","47.0","2017-18"
"756","23K284","The Gregory Jocko Jackson School of Sports, Art, a",474,0.972,0.494,0.662,0.006,0.287,0.947,0,0,0,0,0,0,2,1,1,1,1,1,2,2,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","89.8","38.8","2017-18"
"757","23K298","P.S. 298 Dr. Betty Shabazz",262,0.973,0.515,0.718,0.023,0.244,0.989,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","89.4","42.4","2017-18"
"758","23K323","P.S./I.S. 323",569,0.926,0.466,0.775,0.002,0.188,0.944,0,0,0,0,0,0,2,2,2,1,1,2,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,1,1,1,0,0,"K to 8","SC","Brooklyn","88.9","44.6","2017-18"
"759","23K327","P.S. 327 Dr. Rose B. English",327,0.944,0.505,0.664,0.021,0.269,0.972,0,0,0,0,0,0,1,1,2,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","86.9","55.7","2017-18"
"760","23K363","Brownsville Collaborative Middle School",108,0.963,0.472,0.657,0.009,0.352,0.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","89.3","43.3","2017-18"
"761","23K392","I.S. 392",295,0.665,0.403,0.749,0.007,0.166,0.756,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,"Middle","SC","Brooklyn","95.0","12.8","2017-18"
"762","23K401","Christopher Avenue Community School",302,0.956,0.523,0.659,0.007,0.212,0.977,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","84.0","59.3","2017-18"
"763","23K446","Riverdale Avenue Community School",347,0.947,0.501,0.738,0.014,0.262,0.951,0,0,0,0,0,0,2,1,1,1,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,"Elementary","SC","Brooklyn","89.0","45.7","2017-18"
